911;24.2272
912;24.2608
913;24.2626
914;24.2854
915;24.2866
916;24.3172
917;24.2918
918;24.3012
919;24.3206
920;24.3436
921;24.3476
922;24.3762
923;24.3754
924;24.398
925;24.404
926;24.429
927;24.4306
928;24.4702
929;24.465
930;24.5132
931;24.5302
932;24.54
933;24.5442
934;24.5814
935;24.5892
936;24.6144
937;24.6316
938;24.634
939;24.6338
940;24.6654
941;24.6766
942;24.705
943;24.6992
944;24.7434
945;24.746
946;24.779
947;24.7874
948;24.8188
949;24.8046
950;24.8508
951;24.8628
952;24.8864
953;24.8724
954;24.8804
955;24.8658
956;24.8936
957;24.9004
958;24.9376
959;24.9554
960;24.9758
961;24.9796
962;25.002
963;24.9966
964;25.0282
965;25.0298
966;25.0374
967;25.0368
968;25.0748
969;25.0726
970;25.1102
971;25.1052
972;25.1376
973;25.1476
974;25.17
975;25.1712
976;25.1844
977;25.1842
978;25.2058
979;25.198
980;25.2336
981;25.2472
982;25.269
983;25.2512
984;25.2812
985;25.2856
986;25.3114
987;25.3156
988;25.3398
989;25.3578
990;25.3854
991;25.3828
992;25.408
993;25.4042
994;25.415
995;25.4134
996;25.4392
997;25.4248
998;25.4398
999;25.45
1000;25.5058
